t,Sol_x,Sol_y,Sol_z,Mercurio_x,Mercurio_y,Mercurio_z,Venus_x,Venus_y,Venus_z,Tierra_x,Tierra_y,Tierra_z,Marte_x,Marte_y,Marte_z,Jupiter_x,Jupiter_y,Jupiter_z,Saturno_x,Saturno_y,Saturno_z,Urano_x,Urano_y,Urano_z,Neptuno_x,Neptuno_y,Neptuno_z
2.76653e+08,1.29537e+09,4.59113e+09,0,-4.869e+10,2.8578e+10,0,9.40054e+09,1.11053e+11,0,1.60887e+10,-1.45583e+11,0,-7.33518e+10,-2.10297e+11,0,1.25768e+10,-7.66826e+11,0,-4.02912e+11,1.39413e+12,0,2.27698e+12,1.74969e+12,0,4.24545e+12,1.47442e+12,0
2.76739e+08,1.29454e+09,4.59252e+09,0,-5.05172e+10,2.47152e+10,0,6.33871e+09,1.11243e+11,0,1.86239e+10,-1.45308e+11,0,-7.13853e+10,-2.10982e+11,0,1.37093e+10,-7.66818e+11,0,-4.03708e+11,1.39391e+12,0,2.27662e+12,1.75016e+12,0,4.2453e+12,1.47486e+12,0
2.76826e+08,1.29371e+09,4.5939e+09,0,-5.20455e+10,2.07364e+10,0,3.27279e+09,1.11346e+11,0,2.11541e+10,-1.44989e+11,0,-6.94126e+10,-2.11649e+11,0,1.48418e+10,-7.66808e+11,0,-4.04503e+11,1.39369e+12,0,2.27626e+12,1.75062e+12,0,4.24514e+12,1.4753e+12,0
2.76912e+08,1.29288e+09,4.59529e+09,0,-5.32687e+10,1.66653e+10,0,2.05251e+08,1.11363e+11,0,2.36786e+10,-1.44627e+11,0,-6.7434e+10,-2.12297e+11,0,1.59743e+10,-7.66797e+11,0,-4.05299e+11,1.39346e+12,0,2.2759e+12,1.75109e+12,0,4.24499e+12,1.47575e+12,0
2.76998e+08,1.29205e+09,4.59668e+09,0,-5.41821e+10,1.25256e+10,0,-2.8614e+09,1.11292e+11,0,2.61967e+10,-1.44222e+11,0,-6.54496e+10,-2.12928e+11,0,1.71068e+10,-7.66784e+11,0,-4.06094e+11,1.39324e+12,0,2.27554e+12,1.75155e+12,0,4.24483e+12,1.47619e+12,0
2.77085e+08,1.29122e+09,4.59806e+09,0,-5.47834e+10,8.34134e+09,0,-5.92467e+09,1.11135e+11,0,2.87076e+10,-1.43774e+11,0,-6.34597e+10,-2.1354e+11,0,1.82392e+10,-7.66769e+11,0,-4.06889e+11,1.39302e+12,0,2.27518e+12,1.75202e+12,0,4.24468e+12,1.47663e+12,0
2.77171e+08,1.29039e+09,4.59944e+09,0,-5.50718e+10,4.13617e+09,0,-8.98208e+09,1.10891e+11,0,3.12106e+10,-1.43284e+11,0,-6.14642e+10,-2.14134e+11,0,1.93715e+10,-7.66753e+11,0,-4.07684e+11,1.39279e+12,0,2.27482e+12,1.75248e+12,0,4.24452e+12,1.47708e+12,0
2.77258e+08,1.28956e+09,4.60083e+09,0,-5.50485e+10,-6.64407e+07,0,-1.20311e+10,1.1056e+11,0,3.37049e+10,-1.42751e+11,0,-5.94635e+10,-2.14709e+11,0,2.05039e+10,-7.66735e+11,0,-4.08479e+11,1.39256e+12,0,2.27447e+12,1.75295e+12,0,4.24437e+12,1.47752e+12,0
2.77344e+08,1.28873e+09,4.60221e+09,0,-5.47163e+10,-4.24347e+09,0,-1.50693e+10,1.10143e+11,0,3.61899e+10,-1.42175e+11,0,-5.74577e+10,-2.15266e+11,0,2.16361e+10,-7.66715e+11,0,-4.09274e+11,1.39234e+12,0,2.27411e+12,1.75341e+12,0,4.24422e+12,1.47796e+12,0
2.7743e+08,1.2879e+09,4.60358e+09,0,-5.40799e+10,-8.37244e+09,0,-1.80943e+10,1.09641e+11,0,3.86648e+10,-1.41557e+11,0,-5.5447e+10,-2.15804e+11,0,2.27684e+10,-7.66694e+11,0,-4.10068e+11,1.39211e+12,0,2.27375e+12,1.75388e+12,0,4.24406e+12,1.47841e+12,0
2.77517e+08,1.28706e+09,4.60496e+09,0,-5.31453e+10,-1.24315e+10,0,-2.11034e+10,1.09053e+11,0,4.1129e+10,-1.40897e+11,0,-5.34315e+10,-2.16324e+11,0,2.39006e+10,-7.66671e+11,0,-4.10863e+11,1.39189e+12,0,2.27339e+12,1.75435e+12,0,4.24391e+12,1.47885e+12,0
2.77603e+08,1.28623e+09,4.60634e+09,0,-5.19202e+10,-1.63997e+10,0,-2.40944e+10,1.0838e+11,0,4.35816e+10,-1.40194e+11,0,-5.14114e+10,-2.16826e+11,0,2.50327e+10,-7.66647e+11,0,-4.11657e+11,1.39166e+12,0,2.27303e+12,1.75481e+12,0,4.24375e+12,1.47929e+12,0
2.7769e+08,1.2854e+09,4.60771e+09,0,-5.04135e+10,-2.02567e+10,0,-2.70648e+10,1.07623e+11,0,4.60221e+10,-1.39451e+11,0,-4.93868e+10,-2.17308e+11,0,2.61648e+10,-7.6662e+11,0,-4.12451e+11,1.39143e+12,0,2.27267e+12,1.75528e+12,0,4.2436e+12,1.47974e+12,0
2.77776e+08,1.28457e+09,4.60909e+09,0,-4.86357e+10,-2.39833e+10,0,-3.00121e+10,1.06783e+11,0,4.84497e+10,-1.38665e+11,0,-4.73581e+10,-2.17773e+11,0,2.72969e+10,-7.66592e+11,0,-4.13245e+11,1.3912e+12,0,2.27231e+12,1.75574e+12,0,4.24344e+12,1.48018e+12,0
2.77862e+08,1.28374e+09,4.61046e+09,0,-4.65982e+10,-2.75612e+10,0,-3.29341e+10,1.05859e+11,0,5.08636e+10,-1.37838e+11,0,-4.53252e+10,-2.18218e+11,0,2.84289e+10,-7.66563e+11,0,-4.14039e+11,1.39097e+12,0,2.27195e+12,1.75621e+12,0,4.24329e+12,1.48062e+12,0
2.77949e+08,1.28291e+09,4.61183e+09,0,-4.43137e+10,-3.09731e+10,0,-3.58282e+10,1.04853e+11,0,5.32632e+10,-1.3697e+11,0,-4.32884e+10,-2.18645e+11,0,2.95608e+10,-7.66532e+11,0,-4.14833e+11,1.39074e+12,0,2.27159e+12,1.75667e+12,0,4.24313e+12,1.48106e+12,0
2.78035e+08,1.28208e+09,4.6132e+09,0,-4.17958e+10,-3.42028e+10,0,-3.86923e+10,1.03766e+11,0,5.56478e+10,-1.36061e+11,0,-4.12479e+10,-2.19053e+11,0,3.06926e+10,-7.66499e+11,0,-4.15626e+11,1.39052e+12,0,2.27123e+12,1.75713e+12,0,4.24297e+12,1.48151e+12,0
2.78122e+08,1.28125e+09,4.61456e+09,0,-3.90591e+10,-3.72354e+10,0,-4.1524e+10,1.02599e+11,0,5.80168e+10,-1.35112e+11,0,-3.92038e+10,-2.19442e+11,0,3.18245e+10,-7.66464e+11,0,-4.1642e+11,1.39029e+12,0,2.27087e+12,1.7576e+12,0,4.24282e+12,1.48195e+12,0
2.78208e+08,1.28042e+09,4.61593e+09,0,-3.61189e+10,-4.0057e+10,0,-4.4321e+10,1.01352e+11,0,6.03693e+10,-1.34122e+11,0,-3.71563e+10,-2.19813e+11,0,3.29562e+10,-7.66428e+11,0,-4.17213e+11,1.39005e+12,0,2.27051e+12,1.75806e+12,0,4.24266e+12,1.48239e+12,0
2.78294e+08,1.27959e+09,4.61729e+09,0,-3.29915e+10,-4.26549e+10,0,-4.70811e+10,1.00027e+11,0,6.27048e+10,-1.33092e+11,0,-3.51056e+10,-2.20164e+11,0,3.40879e+10,-7.6639e+11,0,-4.18006e+11,1.38982e+12,0,2.27015e+12,1.75853e+12,0,4.24251e+12,1.48284e+12,0
2.78381e+08,1.27876e+09,4.61866e+09,0,-2.96936e+10,-4.50176e+10,0,-4.98021e+10,9.86249e+10,0,6.50225e+10,-1.32023e+11,0,-3.30518e+10,-2.20497e+11,0,3.52195e+10,-7.66351e+11,0,-4.18799e+11,1.38959e+12,0,2.26979e+12,1.75899e+12,0,4.24235e+12,1.48328e+12,0
2.78467e+08,1.27792e+09,4.62002e+09,0,-2.62425e+10,-4.71348e+10,0,-5.24817e+10,9.71466e+10,0,6.73219e+10,-1.30914e+11,0,-3.09951e+10,-2.20811e+11,0,3.6351e+10,-7.66309e+11,0,-4.19592e+11,1.38936e+12,0,2.26943e+12,1.75946e+12,0,4.2422e+12,1.48372e+12,0
2.78554e+08,1.27709e+09,4.62138e+09,0,-2.26561e+10,-4.89975e+10,0,-5.51179e+10,9.55935e+10,0,6.96021e+10,-1.29765e+11,0,-2.89358e+10,-2.21106e+11,0,3.74824e+10,-7.66266e+11,0,-4.20385e+11,1.38913e+12,0,2.26907e+12,1.75992e+12,0,4.24204e+12,1.48416e+12,0
2.7864e+08,1.27626e+09,4.62274e+09,0,-1.89526e+10,-5.05979e+10,0,-5.77086e+10,9.3967e+10,0,7.18626e+10,-1.28578e+11,0,-2.68739e+10,-2.21382e+11,0,3.86138e+10,-7.66222e+11,0,-4.21178e+11,1.3889e+12,0,2.2687e+12,1.76039e+12,0,4.24189e+12,1.48461e+12,0
2.78726e+08,1.27543e+09,4.6241e+09,0,-1.51506e+10,-5.19295e+10,0,-6.02516e+10,9.22683e+10,0,7.41027e+10,-1.27353e+11,0,-2.48096e+10,-2.21639e+11,0,3.97451e+10,-7.66176e+11,0,-4.2197e+11,1.38866e+12,0,2.26834e+12,1.76085e+12,0,4.24173e+12,1.48505e+12,0
2.78813e+08,1.2746e+09,4.62545e+09,0,-1.1269e+10,-5.29868e+10,0,-6.2745e+10,9.0499e+10,0,7.63217e+10,-1.26089e+11,0,-2.27432e+10,-2.21878e+11,0,4.08763e+10,-7.66128e+11,0,-4.22763e+11,1.38843e+12,0,2.26798e+12,1.76131e+12,0,4.24158e+12,1.48549e+12,0
2.78899e+08,1.27377e+09,4.62681e+09,0,-7.32672e+09,-5.37658e+10,0,-6.51869e+10,8.86604e+10,0,7.8519e+10,-1.24787e+11,0,-2.06747e+10,-2.22097e+11,0,4.20074e+10,-7.66078e+11,0,-4.23555e+11,1.38819e+12,0,2.26762e+12,1.76178e+12,0,4.24142e+12,1.48594e+12,0
2.78986e+08,1.27294e+09,4.62816e+09,0,-3.34306e+09,-5.42636e+10,0,-6.75752e+10,8.67542e+10,0,8.0694e+10,-1.23448e+11,0,-1.86045e+10,-2.22297e+11,0,4.31385e+10,-7.66027e+11,0,-4.24347e+11,1.38796e+12,0,2.26726e+12,1.76224e+12,0,4.24126e+12,1.48638e+12,0
2.79072e+08,1.27211e+09,4.62951e+09,0,6.62785e+08,-5.44784e+10,0,-6.99081e+10,8.47819e+10,0,8.2846e+10,-1.22072e+11,0,-1.65325e+10,-2.22478e+11,0,4.42694e+10,-7.65974e+11,0,-4.25139e+11,1.38773e+12,0,2.2669e+12,1.76271e+12,0,4.24111e+12,1.48682e+12,0
2.79158e+08,1.27127e+09,4.63086e+09,0,4.67155e+09,-5.44098e+10,0,-7.21838e+10,8.27452e+10,0,8.49744e+10,-1.2066e+11,0,-1.4459e+10,-2.2264e+11,0,4.54003e+10,-7.6592e+11,0,-4.25931e+11,1.38749e+12,0,2.26654e+12,1.76317e+12,0,4.24095e+12,1.48726e+12,0
2.79245e+08,1.27044e+09,4.63221e+09,0,8.66403e+09,-5.40585e+10,0,-7.44005e+10,8.06457e+10,0,8.70785e+10,-1.19211e+11,0,-1.23843e+10,-2.22784e+11,0,4.6531e+10,-7.65864e+11,0,-4.26722e+11,1.38725e+12,0,2.26618e+12,1.76363e+12,0,4.2408e+12,1.48771e+12,0
2.79331e+08,1.26961e+09,4.63356e+09,0,1.26211e+10,-5.34263e+10,0,-7.65564e+10,7.84852e+10,0,8.91578e+10,-1.17726e+11,0,-1.03084e+10,-2.22908e+11,0,4.76617e+10,-7.65806e+11,0,-4.27514e+11,1.38702e+12,0,2.26582e+12,1.7641e+12,0,4.24064e+12,1.48815e+12,0
2.79418e+08,1.26878e+09,4.6349e+09,0,1.6524e+10,-5.25165e+10,0,-7.86499e+10,7.62654e+10,0,9.12117e+10,-1.16206e+11,0,-8.23148e+09,-2.23013e+11,0,4.87923e+10,-7.65746e+11,0,-4.28305e+11,1.38678e+12,0,2.26545e+12,1.76456e+12,0,4.24049e+12,1.48859e+12,0
2.79504e+08,1.26795e+09,4.63625e+09,0,2.03538e+10,-5.13333e+10,0,-8.06794e+10,7.39883e+10,0,9.32394e+10,-1.1465e+11,0,-6.15381e+09,-2.23099e+11,0,4.99227e+10,-7.65685e+11,0,-4.29097e+11,1.38654e+12,0,2.26509e+12,1.76502e+12,0,4.24033e+12,1.48903e+12,0
2.7959e+08,1.26712e+09,4.63759e+09,0,2.40922e+10,-4.98819e+10,0,-8.26433e+10,7.16557e+10,0,9.52406e+10,-1.1306e+11,0,-4.07551e+09,-2.23166e+11,0,5.10531e+10,-7.65622e+11,0,-4.29888e+11,1.38631e+12,0,2.26473e+12,1.76549e+12,0,4.24017e+12,1.48948e+12,0
2.79677e+08,1.26629e+09,4.63893e+09,0,2.77211e+10,-4.81691e+10,0,-8.45402e+10,6.92694e+10,0,9.72145e+10,-1.11436e+11,0,-1.99676e+09,-2.23214e+11,0,5.21833e+10,-7.65558e+11,0,-4.30679e+11,1.38607e+12,0,2.26437e+12,1.76595e+12,0,4.24002e+12,1.48992e+12,0
2.79763e+08,1.26545e+09,4.64027e+09,0,3.12229e+10,-4.62024e+10,0,-8.63684e+10,6.68316e+10,0,9.91605e+10,-1.09779e+11,0,8.22574e+07,-2.23242e+11,0,5.33135e+10,-7.65492e+11,0,-4.3147e+11,1.38583e+12,0,2.26401e+12,1.76641e+12,0,4.23986e+12,1.49036e+12,0
2.7985e+08,1.26462e+09,4.64161e+09,0,3.45803e+10,-4.39908e+10,0,-8.81267e+10,6.43441e+10,0,1.01078e+11,-1.08088e+11,0,2.16138e+09,-2.23252e+11,0,5.44435e+10,-7.65424e+11,0,-4.3226e+11,1.38559e+12,0,2.26364e+12,1.76688e+12,0,4.23971e+12,1.49081e+12,0
2.79936e+08,1.26379e+09,4.64295e+09,0,3.77767e+10,-4.1544e+10,0,-8.98138e+10,6.1809e+10,0,1.02967e+11,-1.06365e+11,0,4.24042e+09,-2.23243e+11,0,5.55734e+10,-7.65355e+11,0,-4.33051e+11,1.38535e+12,0,2.26328e+12,1.76734e+12,0,4.23955e+12,1.49125e+12,0
2.80022e+08,1.26296e+09,4.64428e+09,0,4.07958e+10,-3.88731e+10,0,-9.14283e+10,5.92283e+10,0,1.04826e+11,-1.04609e+11,0,6.31922e+09,-2.23215e+11,0,5.67032e+10,-7.65284e+11,0,-4.33841e+11,1.38511e+12,0,2.26292e+12,1.7678e+12,0,4.23939e+12,1.49169e+12,0
2.80109e+08,1.26213e+09,4.64562e+09,0,4.36224e+10,-3.59902e+10,0,-9.2969e+10,5.66043e+10,0,1.06655e+11,-1.02821e+11,0,8.39759e+09,-2.23167e+11,0,5.78329e+10,-7.65211e+11,0,-4.34632e+11,1.38487e+12,0,2.26256e+12,1.76827e+12,0,4.23924e+12,1.49213e+12,0
2.80195e+08,1.2613e+09,4.64695e+09,0,4.62415e+10,-3.29083e+10,0,-9.44349e+10,5.39389e+10,0,1.08454e+11,-1.01003e+11,0,1.04754e+10,-2.23101e+11,0,5.89624e+10,-7.65136e+11,0,-4.35422e+11,1.38463e+12,0,2.26219e+12,1.76873e+12,0,4.23908e+12,1.49258e+12,0
2.80282e+08,1.26047e+09,4.64828e+09,0,4.86392e+10,-2.96415e+10,0,-9.58248e+10,5.12344e+10,0,1.10221e+11,-9.91534e+10,0,1.25524e+10,-2.23015e+11,0,6.00918e+10,-7.6506e+11,0,-4.36212e+11,1.38439e+12,0,2.26183e+12,1.76919e+12,0,4.23892e+12,1.49302e+12,0
2.80368e+08,1.25964e+09,4.64961e+09,0,5.08023e+10,-2.62049e+10,0,-9.71377e+10,4.84929e+10,0,1.11957e+11,-9.72739e+10,0,1.46284e+10,-2.22911e+11,0,6.12211e+10,-7.64983e+11,0,-4.37002e+11,1.38415e+12,0,2.26147e+12,1.76966e+12,0,4.23877e+12,1.49346e+12,0
2.80454e+08,1.2588e+09,4.65094e+09,0,5.27187e+10,-2.26147e+10,0,-9.83726e+10,4.57167e+10,0,1.13661e+11,-9.53647e+10,0,1.67034e+10,-2.22787e+11,0,6.23503e+10,-7.64903e+11,0,-4.37791e+11,1.3839e+12,0,2.26111e+12,1.77012e+12,0,4.23861e+12,1.4939e+12,0
2.80541e+08,1.25797e+09,4.65226e+09,0,5.4377e+10,-1.88878e+10,0,-9.95287e+10,4.29081e+10,0,1.15331e+11,-9.34265e+10,0,1.8777e+10,-2.22644e+11,0,6.34793e+10,-7.64822e+11,0,-4.38581e+11,1.38366e+12,0,2.26074e+12,1.77058e+12,0,4.23845e+12,1.49435e+12,0
2.80627e+08,1.25714e+09,4.65359e+09,0,5.57672e+10,-1.5042e+10,0,-1.00605e+11,4.00691e+10,0,1.16969e+11,-9.14598e+10,0,2.08492e+10,-2.22483e+11,0,6.46083e+10,-7.6474e+11,0,-4.3937e+11,1.38342e+12,0,2.26038e+12,1.77104e+12,0,4.2383e+12,1.49479e+12,0
2.80714e+08,1.25631e+09,4.65491e+09,0,5.68801e+10,-1.10961e+10,0,-1.01601e+11,3.72022e+10,0,1.18573e+11,-8.94651e+10,0,2.29198e+10,-2.22302e+11,0,6.5737e+10,-7.64655e+11,0,-4.4016e+11,1.38317e+12,0,2.26002e+12,1.77151e+12,0,4.23814e+12,1.49523e+12,0
2.808e+08,1.25548e+09,4.65624e+09,0,5.77078e+10,-7.06936e+09,0,-1.02516e+11,3.43097e+10,0,1.20143e+11,-8.7443e+10,0,2.49885e+10,-2.22103e+11,0,6.68657e+10,-7.64569e+11,0,-4.40949e+11,1.38293e+12,0,2.25965e+12,1.77197e+12,0,4.23798e+12,1.49567e+12,0
2.80886e+08,1.25465e+09,4.65756e+09,0,5.82439e+10,-2.98207e+09,0,-1.03349e+11,3.13937e+10,0,1.21678e+11,-8.53941e+10,0,2.70553e+10,-2.21884e+11,0,6.79941e+10,-7.64482e+11,0,-4.41738e+11,1.38269e+12,0,2.25929e+12,1.77243e+12,0,4.23783e+12,1.49611e+12,0
2.80973e+08,1.25382e+09,4.65888e+09,0,5.84831e+10,1.14501e+09,0,-1.041e+11,2.84568e+10,0,1.23178e+11,-8.3319e+10,0,2.91199e+10,-2.21647e+11,0,6.91225e+10,-7.64392e+11,0,-4.42526e+11,1.38244e+12,0,2.25893e+12,1.77289e+12,0,4.23767e+12,1.49656e+12,0
2.81059e+08,1.25299e+09,4.66019e+09,0,5.84216e+10,5.29055e+09,0,-1.04768e+11,2.55011e+10,0,1.24643e+11,-8.12182e+10,0,3.11822e+10,-2.2139e+11,0,7.02507e+10,-7.64301e+11,0,-4.43315e+11,1.3822e+12,0,2.25856e+12,1.77336e+12,0,4.23751e+12,1.497e+12,0
2.81146e+08,1.25216e+09,4.66151e+09,0,5.80571e+10,9.43275e+09,0,-1.05352e+11,2.2529e+10,0,1.26072e+11,-7.90924e+10,0,3.32419e+10,-2.21115e+11,0,7.13787e+10,-7.64209e+11,0,-4.44104e+11,1.38195e+12,0,2.2582e+12,1.77382e+12,0,4.23736e+12,1.49744e+12,0
2.81232e+08,1.25133e+09,4.66282e+09,0,5.7389e+10,1.35494e+10,0,-1.05854e+11,1.9543e+10,0,1.27464e+11,-7.69422e+10,0,3.5299e+10,-2.20821e+11,0,7.25066e+10,-7.64114e+11,0,-4.44892e+11,1.3817e+12,0,2.25784e+12,1.77428e+12,0,4.2372e+12,1.49788e+12,0
2.81318e+08,1.2505e+09,4.66414e+09,0,5.6418e+10,1.76182e+10,0,-1.06271e+11,1.65453e+10,0,1.2882e+11,-7.47682e+10,0,3.73533e+10,-2.20508e+11,0,7.36344e+10,-7.64019e+11,0,-4.4568e+11,1.38146e+12,0,2.25747e+12,1.77474e+12,0,4.23704e+12,1.49833e+12,0
2.81405e+08,1.24967e+09,4.66545e+09,0,5.51468e+10,2.16164e+10,0,-1.06604e+11,1.35383e+10,0,1.30138e+11,-7.2571e+10,0,3.94046e+10,-2.20177e+11,0,7.4762e+10,-7.63921e+11,0,-4.46469e+11,1.38121e+12,0,2.25711e+12,1.7752e+12,0,4.23689e+12,1.49877e+12,0
2.81491e+08,1.24883e+09,4.66676e+09,0,5.35797e+10,2.55216e+10,0,-1.06853e+11,1.05243e+10,0,1.31418e+11,-7.03513e+10,0,4.14526e+10,-2.19826e+11,0,7.58894e+10,-7.63822e+11,0,-4.47256e+11,1.38096e+12,0,2.25675e+12,1.77567e+12,0,4.23673e+12,1.49921e+12,0
2.81578e+08,1.248e+09,4.66807e+09,0,5.17227e+10,2.93113e+10,0,-1.07017e+11,7.50582e+09,0,1.32661e+11,-6.81096e+10,0,4.34973e+10,-2.19457e+11,0,7.70167e+10,-7.63721e+11,0,-4.48044e+11,1.38071e+12,0,2.25638e+12,1.77613e+12,0,4.23657e+12,1.49965e+12,0
2.81664e+08,1.24717e+09,4.66938e+09,0,4.95835e+10,3.29632e+10,0,-1.07097e+11,4.4851e+09,0,1.33865e+11,-6.58467e+10,0,4.55385e+10,-2.19069e+11,0,7.81438e+10,-7.63618e+11,0,-4.48832e+11,1.38047e+12,0,2.25602e+12,1.77659e+12,0,4.23642e+12,1.5001e+12,0
2.8175e+08,1.24634e+09,4.67068e+09,0,4.7172e+10,3.64556e+10,0,-1.07093e+11,1.46451e+09,0,1.35031e+11,-6.35632e+10,0,4.7576e+10,-2.18663e+11,0,7.92708e+10,-7.63514e+11,0,-4.4962e+11,1.38022e+12,0,2.25565e+12,1.77705e+12,0,4.23626e+12,1.50054e+12,0
2.81837e+08,1.24551e+09,4.67199e+09,0,4.44994e+10,3.97674e+10,0,-1.07005e+11,-1.55358e+09,0,1.36157e+11,-6.12597e+10,0,4.96096e+10,-2.18237e+11,0,8.03975e+10,-7.63408e+11,0,-4.50407e+11,1.37997e+12,0,2.25529e+12,1.77751e+12,0,4.2361e+12,1.50098e+12,0
2.81923e+08,1.24468e+09,4.67329e+09,0,4.15789e+10,4.2878e+10,0,-1.06832e+11,-4.56684e+09,0,1.37244e+11,-5.8937e+10,0,5.16392e+10,-2.17794e+11,0,8.15241e+10,-7.63301e+11,0,-4.51194e+11,1.37972e+12,0,2.25493e+12,1.77797e+12,0,4.23594e+12,1.50142e+12,0
2.8201e+08,1.24385e+09,4.67459e+09,0,3.84254e+10,4.5768e+10,0,-1.06575e+11,-7.57293e+09,0,1.38291e+11,-5.65956e+10,0,5.36646e+10,-2.17331e+11,0,8.26506e+10,-7.63192e+11,0,-4.51981e+11,1.37947e+12,0,2.25456e+12,1.77843e+12,0,4.23579e+12,1.50186e+12,0
2.82096e+08,1.24302e+09,4.67589e+09,0,3.50556e+10,4.84189e+10,0,-1.06235e+11,-1.05695e+10,0,1.39298e+11,-5.42363e+10,0,5.56856e+10,-2.1685e+11,0,8.37768e+10,-7.63081e+11,0,-4.52768e+11,1.37922e+12,0,2.2542e+12,1.7789e+12,0,4.23563e+12,1.50231e+12,0
2.82182e+08,1.24219e+09,4.67719e+09,0,3.14877e+10,5.08134e+10,0,-1.05812e+11,-1.35543e+10,0,1.40264e+11,-5.18598e+10,0,5.7702e+10,-2.16351e+11,0,8.49029e+10,-7.62968e+11,0,-4.53555e+11,1.37897e+12,0,2.25383e+12,1.77936e+12,0,4.23547e+12,1.50275e+12,0
2.82269e+08,1.24136e+09,4.67848e+09,0,2.77413e+10,5.29358e+10,0,-1.05306e+11,-1.6525e+10,0,1.4119e+11,-4.94667e+10,0,5.97138e+10,-2.15833e+11,0,8.60288e+10,-7.62854e+11,0,-4.54342e+11,1.37871e+12,0,2.25347e+12,1.77982e+12,0,4.23531e+12,1.50319e+12,0
2.82355e+08,1.24053e+09,4.67978e+09,0,2.38377e+10,5.47718e+10,0,-1.04717e+11,-1.94793e+10,0,1.42075e+11,-4.70577e+10,0,6.17206e+10,-2.15297e+11,0,8.71545e+10,-7.62738e+11,0,-4.55128e+11,1.37846e+12,0,2.2531e+12,1.78028e+12,0,4.23516e+12,1.50363e+12,0
2.82442e+08,1.2397e+09,4.68107e+09,0,1.97992e+10,5.63088e+10,0,-1.04047e+11,-2.2415e+10,0,1.42919e+11,-4.46336e+10,0,6.37225e+10,-2.14743e+11,0,8.82801e+10,-7.62621e+11,0,-4.55914e+11,1.37821e+12,0,2.25274e+12,1.78074e+12,0,4.235e+12,1.50408e+12,0
2.82528e+08,1.23888e+09,4.68237e+09,0,1.56494e+10,5.75362e+10,0,-1.03296e+11,-2.53298e+10,0,1.4372e+11,-4.2195e+10,0,6.57191e+10,-2.1417e+11,0,8.94054e+10,-7.62502e+11,0,-4.56701e+11,1.37796e+12,0,2.25237e+12,1.7812e+12,0,4.23484e+12,1.50452e+12,0
2.82614e+08,1.23805e+09,4.68366e+09,0,1.14128e+10,5.84452e+10,0,-1.02464e+11,-2.82215e+10,0,1.44481e+11,-3.97426e+10,0,6.77103e+10,-2.13579e+11,0,9.05306e+10,-7.62381e+11,0,-4.57487e+11,1.3777e+12,0,2.25201e+12,1.78166e+12,0,4.23468e+12,1.50496e+12,0
2.82701e+08,1.23722e+09,4.68495e+09,0,7.11469e+09,5.90293e+10,0,-1.01553e+11,-3.10879e+10,0,1.45199e+11,-3.72772e+10,0,6.9696e+10,-2.12969e+11,0,9.16555e+10,-7.62259e+11,0,-4.58273e+11,1.37745e+12,0,2.25164e+12,1.78212e+12,0,4.23453e+12,1.5054e+12,0
2.82787e+08,1.23639e+09,4.68623e+09,0,2.78094e+09,5.92837e+10,0,-1.00562e+11,-3.39268e+10,0,1.45874e+11,-3.47995e+10,0,7.1676e+10,-2.12342e+11,0,9.27803e+10,-7.62135e+11,0,-4.59058e+11,1.37719e+12,0,2.25128e+12,1.78258e+12,0,4.23437e+12,1.50584e+12,0
2.82874e+08,1.23556e+09,4.68752e+09,0,-1.5622e+09,5.92064e+10,0,-9.94937e+10,-3.67361e+10,0,1.46508e+11,-3.23101e+10,0,7.36501e+10,-2.11696e+11,0,9.39049e+10,-7.62009e+11,0,-4.59844e+11,1.37694e+12,0,2.25091e+12,1.78304e+12,0,4.23421e+12,1.50629e+12,0
2.8296e+08,1.23473e+09,4.68881e+09,0,-5.8883e+09,5.87971e+10,0,-9.83479e+10,-3.95137e+10,0,1.47098e+11,-2.98099e+10,0,7.56182e+10,-2.11033e+11,0,9.50293e+10,-7.61882e+11,0,-4.60629e+11,1.37668e+12,0,2.25055e+12,1.7835e+12,0,4.23405e+12,1.50673e+12,0
2.83046e+08,1.2339e+09,4.69009e+09,0,-1.0171e+10,5.80582e+10,0,-9.71258e+10,-4.22574e+10,0,1.47646e+11,-2.72996e+10,0,7.75801e+10,-2.10351e+11,0,9.61534e+10,-7.61753e+11,0,-4.61415e+11,1.37643e+12,0,2.25018e+12,1.78397e+12,0,4.2339e+12,1.50717e+12,0
2.83133e+08,1.23307e+09,4.69137e+09,0,-1.43842e+10,5.69941e+10,0,-9.58285e+10,-4.49651e+10,0,1.4815e+11,-2.47798e+10,0,7.95356e+10,-2.09652e+11,0,9.72774e+10,-7.61622e+11,0,-4.622e+11,1.37617e+12,0,2.24981e+12,1.78443e+12,0,4.23374e+12,1.50761e+12,0
2.83219e+08,1.23224e+09,4.69265e+09,0,-1.85023e+10,5.56115e+10,0,-9.44571e+10,-4.7635e+10,0,1.48612e+11,-2.22514e+10,0,8.14846e+10,-2.08935e+11,0,9.84012e+10,-7.6149e+11,0,-4.62985e+11,1.37592e+12,0,2.24945e+12,1.78489e+12,0,4.23358e+12,1.50805e+12,0
2.83306e+08,1.23141e+09,4.69393e+09,0,-2.25004e+10,5.39193e+10,0,-9.30125e+10,-5.02649e+10,0,1.4903e+11,-1.9715e+10,0,8.34269e+10,-2.082e+11,0,9.95247e+10,-7.61356e+11,0,-4.6377e+11,1.37566e+12,0,2.24908e+12,1.78535e+12,0,4.23342e+12,1.5085e+12,0
